,Client_ID,Risk_Tolerance,Bond_1_Price,Bond_2_Price,Bond_3_Price,Bond_1_Yield,Bond_2_Yield,Bond_3_Yield,Bond_1_Historical_Return,Bond_2_Historical_Return,Bond_3_Historical_Return,Bond_1_Duration,Bond_2_Duration,Bond_3_Duration,Bond_1_Credit_Rating,Bond_2_Credit_Rating,Bond_3_Credit_Rating,Inflation_Rate,Interest_Rate,Market_Condition,Timestamp
1538,31,High,109.17230884984896,102.32164377153333,91.95032927271798,0.017196205868662023,0.04680339418324518,0.023371201617752777,0.02865519686323011,0.022893747548275684,0.028494142133817683,4.6613153113083445,5.4863318114446695,4.047933093907013,A,BBB,BBB,2.0949096386554116,3.410876168812406,Bull,2023-02-08
1539,31,Low,103.13773974938984,94.01580692857183,93.10794591192943,0.021420969764764097,0.019770290967952905,0.014330269061882707,0.03254280860647003,-0.004732155549605672,0.03852243875158044,3.3412969255860094,3.0976815608172594,3.5163275217831993,AA,A,A,2.285784350578454,2.348268380275301,Bull,2023-02-09
1540,31,High,97.96172963488276,94.24055958166701,98.53209590545713,0.04974768548951588,0.04959702612965288,0.03760806576667924,0.010397068664376813,-0.01665232332203513,0.04742963135296045,5.2586133835227535,5.442709542415086,3.29185213568118,BBB,AAA,A,2.8564308721745117,2.942079626662912,Bull,2023-02-10
1541,31,High,94.15335146306853,92.64446829481633,93.42711120395464,0.03193154489508253,0.031489010440446455,0.029960475683802057,0.03306585290480993,0.016284039048858123,0.012077554111025988,5.061169699362185,6.199234923626565,4.77523131554301,AAA,A,AAA,3.9164785691497257,3.1970659081154267,Bear,2023-02-11
1542,31,Low,102.22047523879517,102.74933087124626,92.23721526862609,0.04450964778102126,0.019221565435810814,0.02476192183433841,0.002577569618882891,-0.0036813593821054084,0.010928731960330573,4.651386116852863,3.2494750001401105,5.3880949338073085,A,AAA,AA,2.6910373297653662,2.5138541777758867,Bear,2023-02-12
1543,31,Low,104.53158532506136,99.04899665400337,108.62944829633597,0.020076684667382688,0.03810273184662347,0.022244076085778552,0.007990308549204517,0.046734207891562365,-0.009196763849769057,5.502691184247043,3.2079738505746263,5.678730444345781,AAA,A,A,2.2627859099102627,3.0785043620438097,Bull,2023-02-13
1544,31,Medium,90.28409037497032,102.63184575800564,100.04949774117746,0.03126315733769977,0.043989739484023176,0.024167966102692694,-0.01821967730989892,0.015805110699520803,0.02396260392805474,6.205867892435226,5.067437635754011,6.395855929803972,AA,AA,AAA,3.3294987789644717,3.292124162723131,Bull,2023-02-14
1545,31,Low,103.6363342360739,102.94340020403607,102.75183390120671,0.04536255178190518,0.04143803049264062,0.014933126866632663,0.04596689960873826,-0.00967543528983316,0.04259147453264964,6.11223351064918,6.096684713180871,5.464819230040584,A,A,A,2.22913526134173,3.0792767460221757,Bear,2023-02-15
1546,31,Medium,96.12341106880118,104.24776858838737,106.42812454206964,0.028221958274117546,0.03385464996010392,0.023737977021339556,-0.00811191500940371,-0.007415850671398256,0.04121592623235293,4.932729691109559,5.8537377904143515,5.716986284735993,BBB,AA,AA,3.271681416142574,1.5269584533183482,Bull,2023-02-16
1547,31,Low,94.45260885983366,95.75606386888174,98.04568418877108,0.046647114650132625,0.017049892276974198,0.022627903777752253,0.03265073763783899,-0.015314149821521345,0.021275573610630986,5.685314846067795,6.0608289215123,5.832829815166961,BBB,BBB,AA,3.073081777748623,2.260700100855278,Bull,2023-02-17
1548,31,High,102.03504849598338,97.18450097616522,95.00792323789977,0.03766413352356724,0.021760913035550777,0.011028292605656112,0.03246401873739106,0.019192428225673314,0.01780367623381086,5.294057346775034,5.454520119295156,4.026354255890048,BBB,A,AA,3.2717371518653637,2.259318671744737,Bear,2023-02-18
1549,31,Medium,103.13535133245928,105.56518110371012,103.5360242980236,0.03594005895462642,0.03202688778054732,0.0372716844686643,0.04911623345904523,0.04096427675825311,0.006902639792033264,5.739245693257963,5.356303265328591,4.9785214764518315,A,BBB,AA,2.5055726769872386,2.764812015396922,Bear,2023-02-19
1550,32,Low,102.32451704885992,100.16153465188339,99.26698268794792,0.02720541656224868,0.021835898716728402,0.03397530193193439,-0.0029478557238608663,0.019737945895760747,0.004741337278038091,3.510508100271081,5.2388684273564365,6.573025331038673,BBB,BBB,BBB,2.7336057217858283,3.1675731376330374,Bull,2023-01-01
1551,32,Medium,106.87087010233967,96.16782896810729,103.0702519321529,0.023371920647529805,0.030004802349443548,0.02525184086929693,5.61404640422071e-05,0.031627483795137995,0.017944992228288912,5.976191755269181,3.3471600449845518,5.15021523245373,A,A,AA,2.5534398919192047,3.3481321211578714,Bull,2023-01-02
1552,32,Low,106.94988943509154,99.91456681541521,95.74690895933924,0.02018488423990711,0.01656828886930744,0.023932144580296487,0.02946660173528742,0.0377440362079509,0.008766925369987223,3.71739604567389,4.8809320843568464,5.2784204139338105,AA,A,BBB,2.275838950143572,2.435560556784261,Bull,2023-01-03
1553,32,Low,96.97102255956068,102.8091515878832,103.78684213248566,0.0425416607516867,0.04562460625168745,0.027798874183520533,-0.005813284235779306,0.048285645880693645,0.03397472413178451,3.8331922201124744,5.008683015514185,4.975017533165201,A,AAA,A,2.0436866327049446,1.7535435319108814,Bull,2023-01-04
1554,32,High,95.25341987682205,102.54404099570812,93.47078537105925,0.043398082114970406,0.01870793969924808,0.04678876119558327,0.0023027356931601926,0.011876763374662879,-0.011627810626164666,3.7762472765821267,4.228955359575629,5.788144625648691,BBB,AA,AA,2.3540516474599427,1.6824983452961426,Bear,2023-01-05
1555,32,Medium,100.22909503833577,106.01652633941572,103.61073326776003,0.01913294846357537,0.025143122348596676,0.02174238127348741,0.011516759347026336,0.006709068901844143,-0.009424654683759087,4.553868115390571,6.364700205086099,4.356591567895423,AAA,AA,BBB,3.975431701448607,2.86455082526917,Bull,2023-01-06
1556,32,High,106.25692178729477,95.76397657272214,102.80853300575596,0.0431605308891053,0.01458107517135026,0.032201969152027415,0.045661518996432116,-0.0073718323204169465,0.001644939720270286,3.5301111928154905,5.898251125547567,6.574540321380336,A,AAA,AA,2.7197569979869014,3.390044854941877,Bear,2023-01-07
1557,32,Medium,93.58602743015925,105.58452493615528,95.98295487151277,0.03179120035728633,0.030839655878865002,0.01299063623665254,0.019817558684234047,0.028054549189314455,-0.0032489656364150313,5.916695155165819,6.551236302674356,6.181098864588659,BBB,BBB,AAA,3.479951128453446,3.34412348539128,Bull,2023-01-08
1558,32,Low,97.20639108225481,100.25510073938051,100.88298327002323,0.0476549706682684,0.02684333449361906,0.01917066374924118,0.01880080413687153,0.044131928730782116,-0.008187877398302323,4.217965351578943,4.62658651008296,4.554939493379006,BBB,A,AAA,2.558535433957281,2.9315640886506893,Bear,2023-01-09
1559,32,Low,107.11211463949857,97.76932355386322,107.21006728989651,0.033735062665361366,0.030872213879056684,0.025244644574883915,0.03276788860829852,0.0061514122898548886,0.02160231924046999,3.60173200204478,6.9559371174397535,3.0924194699733376,AAA,AAA,A,2.1148519385660176,1.577468247279402,Bull,2023-01-10
1560,32,High,97.24774368818026,93.64261370906503,91.85747352564442,0.030470040209634626,0.03863729032427675,0.04773349960977213,-0.01771949681020424,-0.007520240847632727,-0.008360279212504304,6.420590132855597,6.331394498319202,3.132401814665475,BBB,BBB,AA,2.25412626270964,2.947072420328924,Bear,2023-01-11
1561,32,Low,109.17213447217584,108.0562206392154,104.22704353361651,0.010342482742244198,0.026781066716451737,0.04273679586335491,0.032551468121301136,-0.016198808735994205,0.018481332230443685,4.98740845583708,4.875955821322094,4.156640720532728,AA,AAA,AA,3.965719388883401,1.6892922615328505,Bear,2023-01-12
1562,32,Low,92.9717890103821,100.6251384793463,93.34537437581818,0.04167016360323222,0.02179849171209201,0.02444074368073383,0.017900497418534892,0.04435809762760837,-0.0051680917468538996,5.543346529515148,5.144700648514641,6.038408444320461,AAA,BBB,A,2.3135402108332075,3.1084583394059297,Bull,2023-01-13
1563,32,Low,98.38670648238073,108.00037959077729,95.88126988796586,0.04876510433408734,0.029470194015764166,0.026568209004756177,0.0027247321817561523,-0.014084022379638657,-0.00026918079285181626,3.6417162151427442,6.359432173499949,5.686334639837815,AA,A,AAA,3.5250134838645315,2.902247519505245,Bear,2023-01-14
1564,32,Low,90.31972624027209,103.68584287790397,90.71422513227395,0.016801958640526405,0.01757285269782368,0.018291081391571953,0.028251250816032112,0.020724008867195286,-0.017170621171682665,6.189864944538501,3.0468524465207674,4.872408102344348,AAA,BBB,AAA,2.9729144777692316,2.0397383671871525,Bear,2023-01-15
1565,32,Low,102.44918397983577,104.93168792648635,97.54694814237085,0.013912363435042248,0.04420583768270197,0.02379530694912806,-0.014062598216346096,0.041562800569478434,0.00956580144554784,4.5291835685845605,6.4424497597687065,5.576112236024564,A,A,BBB,2.5972137618541993,2.5248929536633424,Bull,2023-01-16
1566,32,High,107.60781006912973,106.2469854046139,93.8665197030044,0.036820914008604023,0.013186886449764885,0.04015849953773917,0.01039926173242756,0.028846241953063758,-0.019581356264232925,5.96699483556901,3.005914175257168,4.6939918065086035,BBB,A,A,3.108276161645494,1.6446894741974585,Bear,2023-01-17
1567,32,High,90.94786605694132,91.07495376566281,105.68847147608014,0.04891206635895731,0.03518601524819131,0.0286766847830048,0.03897042761610875,-0.01467219717501899,-0.012078653770902649,6.398434374813151,3.240172988672791,4.5623494095564805,A,BBB,A,2.993682933309249,3.4493102235012256,Bull,2023-01-18
1568,32,High,108.56435569784286,99.27799759591078,95.55424429451641,0.04124296513636675,0.0389070608576118,0.027453242754258853,0.029102181056685283,0.0043114348642483286,-0.007810385130101193,5.1918416837239985,3.402533407862125,3.05304134649894,A,A,AAA,3.5502413112307987,2.9152944193692516,Bull,2023-01-19
1569,32,High,105.75262836149147,96.12533573726799,91.42512650012456,0.043331197907857756,0.03154345524697535,0.035936999797195245,0.0013609745592038126,0.029718268798371455,0.011140892199239503,4.561737497218455,3.218945933790579,6.932868882360673,AAA,AAA,BBB,2.1065516959483572,2.917747104637445,Bull,2023-01-20
1570,32,Low,108.38796654173714,106.13548796028337,108.53454047475424,0.03160201283507587,0.03781426133375979,0.013378905097505554,0.019839523366856533,0.03464340347412513,-0.01346583915708361,5.771181206324918,4.325763268666621,5.777649572530153,BBB,BBB,A,2.207095717136036,2.350473149923136,Bull,2023-01-21
1571,32,Low,108.4875977547037,105.64171936407016,92.53618768353653,0.04364643523859189,0.021633780118796016,0.03189383770354168,0.010030930677093215,0.047704030793974436,0.0475166131719052,4.815233691740664,6.945204633011086,6.741525663088925,BBB,AAA,A,3.208654079875002,2.293821697185633,Bull,2023-01-22
1572,32,High,98.65047723417119,92.75937606179329,106.12121442472014,0.03230923574958874,0.01965141078647315,0.0404619888219098,0.04145861160849097,-0.007024396709502964,0.04461227438170513,5.589549687518684,5.784558345676732,4.697427409428938,AA,BBB,BBB,2.5830592266191506,3.108900736666136,Bear,2023-01-23
1573,32,Medium,90.45742469164045,92.14371503983403,102.91419343655696,0.04958441990199031,0.022216634818069948,0.026345487254331876,0.012315226033302398,0.04339122910110049,0.041874460209312694,5.904037373352288,4.602198282568936,3.2252924280146367,A,AAA,A,3.1132718656638856,1.506534834669569,Bear,2023-01-24
1574,32,Medium,106.07474772124263,91.78034412535803,90.60504053954507,0.015694736274934416,0.03454664662327959,0.011725369636552081,0.0210744134686835,-0.014760101359111828,0.00592941873851878,5.763487769794295,4.539442772119992,5.364075603329626,AA,BBB,BBB,3.71702055708045,3.266493407515482,Bear,2023-01-25
1575,32,Low,94.98641082131527,91.37426661297552,91.85912336535917,0.047435248820522996,0.011833258667656823,0.030321690979003633,0.0048187653098142325,0.01388084066833076,0.03300513312476372,3.3012605692998758,4.624002560917104,3.3255941037299124,BBB,A,AAA,3.1476047472845505,2.377841862801639,Bull,2023-01-26
1576,32,High,91.25637183906098,108.84866892782743,94.62072834858574,0.045695433560936395,0.045395173128118596,0.02838938630227314,0.03466553091379779,0.034258428968394206,0.04282594582961266,4.100151628199943,5.501766307866099,6.14404532327225,BBB,AAA,BBB,3.4385833574400606,3.472657052964684,Bull,2023-01-27
1577,32,Low,99.5815559540415,109.74003772904962,100.25981568807255,0.04165063084705719,0.029186668691800997,0.04590051064397632,0.00015221149795072858,-0.0014462067859398048,0.0060587786876625145,4.580787575810532,6.302361392604977,4.342910752126536,AAA,AAA,AAA,2.767681107166071,1.9891525958127194,Bear,2023-01-28
1578,32,Medium,106.4813110510843,92.01603792579131,109.24272929241613,0.015443647179511282,0.04904891875571367,0.037110013859730326,-0.015083015214682785,0.013629883359641815,0.019656402757445315,4.793377861549301,5.19047143209168,5.088616587601459,A,A,AA,3.558541836690306,2.238386636058486,Bear,2023-01-29
1579,32,Low,102.23503603807966,97.96903046975187,101.29798180669778,0.021989428710649826,0.026974695407310907,0.025655576249447545,0.027590289746484514,0.03921363760847056,-0.010686141699190108,3.1526887924974027,5.5238592039682874,6.212668999151427,A,AAA,AAA,2.045610583207507,3.0170195421391792,Bull,2023-01-30
1580,32,Medium,93.60650501992247,94.32742640870728,98.01436894945229,0.02953699324575334,0.03339549700434857,0.021316682571668785,-0.01605670640147413,0.026461997599511105,0.0476911572827214,6.3678310898548816,6.059264638327708,6.690591288422743,BBB,AAA,AA,3.257369363426888,1.6305819361911578,Bear,2023-01-31
1581,32,High,108.90658100219304,109.00163865977821,100.71654955306421,0.01960539853572529,0.022670600904800886,0.01123747978331655,-0.005801062146061433,0.03341329747829985,0.012204760100847128,6.419442033659427,3.3872534905554765,6.476606644326548,A,BBB,AA,3.561428041588745,1.73011495564579,Bear,2023-02-01
1582,32,Low,92.13281366211096,104.49914431510899,104.84617194981398,0.010710085725085628,0.021148883940022047,0.022701442632196638,-0.005863075980949874,0.04416825698613218,0.003945013101985726,5.321611071850345,4.38075372574079,4.994231393828646,A,AA,A,2.122213270495482,1.7013720311986122,Bull,2023-02-02
1583,32,High,96.76779123860454,92.48056120953399,101.39157822806082,0.04743827113536718,0.048479074610812564,0.030227417338141813,0.04955632139122104,0.04253190686505355,0.033130645092580374,6.797489114967352,3.5667343080541123,4.618514289396023,BBB,AA,A,3.421155527207429,3.1138520721344283,Bull,2023-02-03
1584,32,Low,97.84739858206045,97.96774571205023,105.08511966068829,0.030878123381764475,0.034374879482874314,0.048772993589026564,0.0038273085502221367,0.00798556383518604,0.014944470500389492,4.941661594524432,6.883490283834566,6.741644293829614,BBB,A,A,2.864684883811468,1.7077657241014024,Bear,2023-02-04
1585,32,Low,93.44117479397808,98.15354754375457,98.32267275480082,0.04861075506039488,0.04585369396320222,0.035016617410959176,0.03412256423632508,0.016284676311192983,-0.013405768914106888,4.799148815760841,3.6747914708126665,4.447254244182901,A,AAA,AA,2.237442107710109,2.9627464989917303,Bear,2023-02-05
1586,32,Low,100.65229375231182,102.42318501082282,98.6472683091618,0.02426243367944092,0.03035319574167896,0.02421491874139452,0.03605056258626824,0.04375430142721032,0.03623424961817567,6.938189548719122,6.31156953751502,4.967461596416166,A,AA,A,2.471345680551649,3.211248091015945,Bear,2023-02-06
1587,32,High,91.90431220910295,109.52634435966947,105.90577471729094,0.010118844944061345,0.015776260810476637,0.03892506406662393,0.014408099839846904,0.03295974144510669,0.019941945502373302,5.4494582058996315,5.393073945735989,6.360866570155423,A,AA,AA,3.525016551927015,1.721686094558428,Bull,2023-02-07
1588,32,High,108.24545320815918,90.10567829322366,97.6086432153542,0.03111366487594823,0.03852298002197799,0.04748022386139884,0.040359596261960964,0.014900906903840345,0.023967817169787662,4.742625020859776,3.2174107528660865,6.904776869719236,AAA,AA,BBB,3.896237180734934,1.8838669820786198,Bull,2023-02-08
1589,32,Medium,91.83490689954671,108.97707936149561,98.58937591827143,0.03993714472137595,0.037609728947485724,0.024296339539054503,0.04845409137983099,0.0064437724494415885,0.01781234883691603,4.126443303624498,4.273540795277417,3.8879378082786036,AAA,A,AA,3.9709826521275184,1.6189407313532245,Bear,2023-02-09
1590,32,Medium,103.74045882799085,108.09633612121847,105.66804303379641,0.047618385380026,0.021905017973649,0.04496820207336017,-0.011335946033897933,-0.005493613384007768,-0.010691525699448165,4.9761647207665956,4.971383009129917,6.610855535584436,A,BBB,A,2.4034653911412,2.465628727256105,Bull,2023-02-10
1591,32,Medium,108.79034939971511,91.97768851548348,101.93460146392572,0.018344006636266008,0.04697716806216198,0.020569512389594737,-0.007586200601361231,0.04718524358778195,-0.015606462827542588,5.9304975700561275,3.964561540634282,3.4339744630951956,BBB,AAA,AAA,3.1401492343622834,1.6398008738111,Bear,2023-02-11
1592,32,Low,104.66173226911228,104.17895235321028,103.12404206770879,0.01875919831605585,0.039752069396441575,0.013541243583190643,0.03367321023951472,0.024319153353270343,-0.0010518272465896567,6.984475745576224,6.218992972357869,5.712830063756071,BBB,BBB,AAA,3.626913208168049,1.9465112729464924,Bear,2023-02-12
1593,32,Low,92.0888377225703,102.16212757903459,96.47982670004288,0.01602478821780935,0.015297527920349836,0.010639990850108827,0.04103612331072734,0.04125965499508166,0.04654365480670623,4.561579674010471,6.445389100388184,4.049198835580878,AA,AA,A,3.141640332772762,1.8767703639299245,Bear,2023-02-13
1594,32,Medium,101.86833528718152,93.96811140786792,106.37502397970333,0.04588406128481105,0.035977098607051665,0.02166527452133515,0.049369282477473214,-0.011127846273733668,-0.018025683662216005,3.7075206602450863,4.776033432504983,3.9962451605853615,AAA,A,AAA,3.2607942045295744,1.7442597951624956,Bear,2023-02-14
1595,32,Low,91.00283339902771,105.47135892705893,103.27070501839728,0.02483246369710001,0.02016934918441199,0.017740311205832953,-0.009047623043120418,0.025630831886384032,-0.010910183622624081,5.360127732102228,6.069372197449594,5.577596234820312,AAA,BBB,AA,3.7452487867871347,1.6561034992675308,Bear,2023-02-15
1596,32,High,109.96783979125128,99.68166926018829,108.41983875507904,0.03228355070365289,0.044011222631434484,0.017389934008509654,0.033477962431869346,0.026032180292383866,0.014969173204789885,5.427137719052004,5.609968155751948,3.8514924052169035,AAA,A,AA,3.4239126163606715,2.614644575071006,Bear,2023-02-16
1597,32,Medium,93.02750693566986,92.96686780623813,109.21952372442126,0.0358287928748569,0.04218111650776925,0.025961353209316522,-0.0069312510244013276,-0.01192284954622709,-0.01312620133541998,6.252787464183552,3.0586157357942967,6.101146938390756,AAA,AA,AAA,3.1945044539085323,2.937629138207785,Bull,2023-02-17
1598,32,Medium,98.51842715799728,91.80300021435825,96.7359464265571,0.01727121967550773,0.04312973700192046,0.02264324848083993,0.035665976176006337,-0.01627747052955215,-0.019405440750537982,3.844639891552741,4.748880057175219,5.446155247727772,AAA,AA,AA,2.2510833908081485,3.3140389685497853,Bear,2023-02-18
1599,32,Medium,99.87364328893622,104.42874831154313,103.70032130859477,0.017097976487115894,0.010714832686028504,0.014604365982279953,0.00868619972834728,0.002039360073077836,0.0091364106893864,3.7960916590779914,3.3747023308872195,5.317717244790922,AA,A,AA,3.1092275112629,2.905637101851051,Bear,2023-02-19
1600,33,Low,98.02059544368458,106.47741511749626,104.99238616873824,0.01102513716840801,0.010852566578271263,0.021708231714311212,-0.01806279784612258,0.00595230654696649,-0.010206723365054363,3.7430086118611907,3.4213925021318143,5.918920282685965,A,BBB,BBB,3.3613195378607523,1.540073603961398,Bear,2023-01-01
1601,33,Medium,90.72098426324594,108.98888246134467,107.11779295224953,0.038802081792304176,0.017920593836986617,0.04488784532335106,0.04180189898473609,-0.012984279719877402,0.013635942674606303,3.8037350313488445,6.360425071563708,4.158788257274294,AA,A,AAA,2.196804770567569,3.1331581024950657,Bull,2023-01-02
1602,33,Medium,106.65502251289075,105.8830323126312,99.33817556748198,0.04750935741388491,0.034470635710866115,0.044127278476157925,0.03093667004633212,0.018659722669976658,-0.01471633019519785,5.428428438106797,5.808447980799152,6.869182316285501,AAA,AAA,BBB,2.7940054391279947,1.9136020401314162,Bull,2023-01-03
1603,33,High,108.94107264175423,101.90300576084758,99.3526443667397,0.04472524717512743,0.02622255613694878,0.04398348153785675,0.037435209589305934,0.0005991074131695348,0.027342285074384725,3.8204003299809672,6.8758194740064535,6.656493751788272,AAA,AAA,A,3.458612235719902,2.064387411273565,Bear,2023-01-04
1604,33,High,97.4732803726739,95.95701459916249,103.64235798440238,0.03744770611290548,0.01412376879802622,0.029988089802270877,0.008724684105611762,0.02139016841639425,0.03926343794201534,5.208422515220478,5.660417587537674,5.5984865675305056,BBB,AA,BBB,3.688709518285557,2.8537226474029804,Bear,2023-01-05
1605,33,Low,96.73984621813213,100.47751428860997,109.64179265463716,0.01526279657033034,0.03565229877840318,0.01878377542792254,0.005494854762342242,0.01870636792438753,0.03010221921345579,6.276003500657941,3.516908913206101,4.742815156332976,AAA,BBB,BBB,2.126012633702151,2.820709945656365,Bear,2023-01-06
1606,33,Medium,108.59066957759208,105.06398918375284,101.0739279540918,0.0305804288540142,0.038461966048520355,0.026074189186320686,0.03492358064534956,-0.015583291721988416,-0.009381923031733996,6.873959514657168,5.561627030541258,6.577139205610063,A,AA,BBB,3.6738810927110856,1.5333427515143099,Bull,2023-01-07
1607,33,Medium,104.70924499202135,92.09445763863734,93.59972776546077,0.014927673673168647,0.013632456623123429,0.01745537119926913,0.006777762080468042,0.04517301196122918,0.009268336392610793,4.320586421238058,3.9405157213400477,3.664778274535876,A,AA,AAA,3.2401900061651077,1.9723071643639534,Bull,2023-01-08
1608,33,High,91.99829022172229,92.22548567002575,91.16136689595638,0.016022395192008647,0.022438374725305923,0.02863941701985212,0.04605128732881758,0.029166173423539565,0.024471312822162545,3.1923633451145856,4.344068337367478,4.596821216433289,AA,A,BBB,2.7434453861682084,1.7085333856391558,Bear,2023-01-09
1609,33,High,97.23286002439234,103.02299283441523,91.64203160320798,0.035940828224743225,0.01480913441688254,0.030506077929199488,0.03431088278598267,0.03858487428907725,-0.01484691945350982,4.094898854531268,4.923237630833476,4.4767843940659375,AAA,BBB,AAA,2.7236699072407218,2.819753216076465,Bear,2023-01-10
1610,33,Medium,103.88630928622092,108.76425150730861,96.02314429426721,0.026330319175604515,0.036272564887294405,0.014753505236824928,-0.0029677928099532715,0.04966022924327637,0.0028813997644572577,3.84165794259673,6.364266253757863,4.369814155437002,A,AAA,AAA,2.8872102503338555,2.4156092579881974,Bear,2023-01-11
1611,33,High,102.54197835935294,92.46048006773842,101.14240594014689,0.04855785621375442,0.047204619788547064,0.016495701803214184,-0.008863786622748763,0.03261261617144079,0.03407448779214951,4.313041402883231,5.921431001975289,6.924069501942658,A,A,BBB,3.2314316766766176,2.0618243890703187,Bear,2023-01-12
1612,33,High,103.88343728972117,91.32750339354703,106.39355634319043,0.04918458848029824,0.04778688132225268,0.02170329907242915,-0.003275386092048041,0.03465998156555358,-0.0010785303787992882,6.546738397449236,4.82850897737335,5.982460766796842,BBB,BBB,AA,2.2134087966107128,1.5909917349641522,Bull,2023-01-13
1613,33,Medium,92.21135577635155,96.19624582147539,94.32326437133736,0.04640079822998774,0.03157612260458072,0.019413089974917246,-0.015209535089327653,0.000810470545358169,0.020459147728556167,6.1479141876141306,3.666841644744328,3.261565158573711,BBB,A,BBB,3.954276610565531,1.9991422154085265,Bull,2023-01-14
1614,33,Low,96.14878256469427,101.45548266620047,108.16226373627025,0.029048891467365348,0.031411749718207545,0.03223815700324115,-0.014703142724385018,0.026171578765346763,0.01933659351978303,3.1190303012720557,3.376102685026788,5.307481997153701,AA,AAA,A,3.840625144728886,1.9660450672975955,Bull,2023-01-15
1615,33,High,90.7982867860444,90.81854188909881,106.14660559161658,0.037442284725463175,0.011313368757521815,0.012182326844631147,0.015193264906689628,0.02346589739255765,-0.005428059739426361,3.153700325964933,4.909602246580338,4.130273315432371,BBB,AA,A,3.82772467333031,2.572626819809881,Bull,2023-01-16
1616,33,Medium,97.07931247771276,106.00714354966169,103.4598961672439,0.046560891140262,0.021291112217119997,0.04803332604443879,0.02450219414606036,-0.011202845434644218,-0.007813409079226853,6.544105892623545,3.675000668420703,6.684257001004974,BBB,BBB,BBB,2.6039443225387644,1.9415032528239526,Bear,2023-01-17
1617,33,High,97.28727751006217,109.65939231389213,105.27931028862254,0.022614705997812182,0.022229813014749057,0.0227318537829774,-0.0002730815950490531,-0.00015964555087882512,0.018531517177985086,6.054684119069074,4.754620466362934,3.579792344655833,AAA,A,AAA,2.168561337961302,2.518419691719336,Bull,2023-01-18
1618,33,Low,99.17559906196657,90.4121286532217,108.7847964405115,0.042396402240832375,0.019346074730701993,0.049069021666424156,0.02620489669053121,0.04606247786460492,0.014181242878188203,6.053885134767264,6.040714506265234,6.796922745193669,AA,A,A,3.756671871664783,2.184279830735456,Bear,2023-01-19
1619,33,High,109.19406195803805,103.3213107672335,106.74826177757294,0.04275665458060623,0.0398359727285472,0.03824264401944352,-0.004208522316124976,-0.0003535384656336814,0.02295499539532587,5.260633948746092,3.3779026756343487,6.767819730146263,AA,BBB,AAA,3.8053137990626307,1.599305990226537,Bull,2023-01-20
1620,33,Low,92.73235610331494,109.78553242201606,109.96790009091012,0.03917966362331987,0.03785340365207389,0.024332042420085943,-0.013872892736650107,0.046240449280708876,0.008506036008221515,5.451122328312971,6.8359656120017895,3.0079793807517676,A,AAA,AA,3.2585142698870353,2.0948895966174383,Bear,2023-01-21
1621,33,Low,99.5113406399028,97.06490664074728,103.36358280505199,0.014093428706529871,0.011459899035458498,0.0211162371063294,0.029042311362716202,0.015647210866589493,0.017030021534980695,6.352559271039243,6.702131154434282,4.403398464100504,AAA,A,A,2.8353168776882285,1.5741173172428378,Bull,2023-01-22
1622,33,High,92.04732705890004,100.61695865310678,90.2563655018563,0.02153672134451101,0.04043722261017711,0.035130049549573494,-0.019957892710524654,0.029863909686905662,0.044196056144751125,3.811682052757106,5.598615368881711,3.366223938100913,A,A,BBB,2.3736396788128262,1.7727698289738265,Bull,2023-01-23
1623,33,High,93.2543874480615,91.31643501719735,103.7406707487632,0.040424199723343185,0.0341173885965644,0.033837839011417396,-0.009196518615535585,0.005286205817864126,0.008610877734940528,5.251281921763129,3.3143149380172647,3.3950095672359515,BBB,AA,AA,3.167013601552866,3.3423944182627094,Bear,2023-01-24
1624,33,Low,105.09616421019325,92.83114813730522,94.1628158992321,0.03405717445793653,0.03753208994376299,0.04959981694851078,0.04038293287012788,0.025438148947018787,0.04550210268622293,6.179075655575287,5.743142729574681,3.6406861269809756,AAA,A,A,2.0735072847621616,2.4675075154641757,Bear,2023-01-25
1625,33,Medium,107.2438777477351,91.79370456246988,94.51825276119834,0.02804718561523758,0.02341344341300145,0.012443301865891918,-0.017109354452537695,-0.013233434479205483,0.01807331719055699,5.519989648106357,6.9824929787886365,5.6648941396178625,A,AAA,A,3.1002904770187447,1.6225599062765341,Bear,2023-01-26
1626,33,Low,93.50747441218793,109.8109164131798,91.46327901778248,0.022157373795260834,0.014044619727453668,0.03189302040701619,0.048848923154694746,-0.01721594004158005,0.028127737761576548,4.258345617131804,3.1918539585160413,3.5149272079819913,AA,AA,A,2.4375189862033757,2.338298841588881,Bull,2023-01-27
1627,33,Medium,100.0340368379486,106.37583513253648,98.43118934664975,0.02295202486387899,0.010547874364401646,0.04086599099139153,-0.0017652835606145056,-0.011442077333754177,0.004592131173733027,5.094070770911804,6.583626721939144,6.173791313198945,AA,A,AAA,2.2345633809532766,2.6342108654116383,Bull,2023-01-28
1628,33,Low,91.93041951844422,95.80468554410923,107.26585807141427,0.010763987017537344,0.03790367151698438,0.03476303857345536,0.044202223714753186,-0.0019371115487163554,0.04798335089917827,3.1219616873061455,6.860474564311699,6.39774652617651,BBB,AA,AA,3.564508328801411,2.717378243111028,Bear,2023-01-29
1629,33,Low,105.4544528103152,109.05924497579707,95.88847516713356,0.046494821722014676,0.04449658720063929,0.04265336505701246,0.03867407804610144,0.03356754708488044,0.0028938458540656332,6.2444718397281935,6.182090341415894,4.414403657152039,AAA,BBB,AAA,2.1396927363423552,1.9254524890385998,Bear,2023-01-30
